"Times","SoundPressure1","OffsetPressure1","SoundPressure2","OffsetPressure2"
1.4441,2.689,0.003,2.671,0.011
1.4442,2.687,0.000,2.668,0.007
1.4443,2.686,-0.001,2.658,-0.002
1.4444,2.691,0.004,2.666,0.006
1.4445,2.684,-0.002,2.657,-0.004
1.4446,2.687,0.000,2.652,-0.008
1.4447,2.691,0.004,2.659,-0.001
1.4448,2.687,0.000,2.655,-0.005
1.4449,2.694,0.007,2.664,0.004
1.4450,2.688,0.001,2.666,0.006
1.4451,2.686,-0.001,2.661,0.001
1.4452,2.688,0.001,2.668,0.007
1.4453,2.684,-0.002,2.663,0.003
1.4454,2.683,-0.004,2.657,-0.004
1.4455,2.692,0.005,2.658,-0.002
1.4456,2.694,0.007,2.657,-0.004
1.4457,2.694,0.007,2.654,-0.006
1.4458,2.697,0.010,2.666,0.006
1.4459,2.686,-0.001,2.658,-0.002
1.4460,2.692,0.005,2.670,0.010
1.4461,2.691,0.004,2.674,0.013
1.4462,2.682,-0.005,2.664,0.004
1.4463,2.686,-0.001,2.666,0.006
1.4464,2.688,0.001,2.658,-0.002
1.4465,2.692,0.005,2.652,-0.008
1.4466,2.695,0.009,2.657,-0.004
1.4467,2.687,0.000,2.653,-0.007
1.4468,2.687,0.000,2.648,-0.012
1.4469,2.687,0.000,2.658,-0.002
1.4470,2.682,-0.005,2.666,0.006
1.4471,2.686,-0.001,2.666,0.006
1.4472,2.687,0.000,2.668,0.007
1.4473,2.678,-0.008,2.664,0.004
1.4474,2.686,-0.001,2.671,0.011
1.4475,2.682,-0.005,2.664,0.004
1.4476,2.682,-0.005,2.654,-0.006
1.4477,2.684,-0.002,2.658,-0.002
1.4478,2.681,-0.006,2.663,0.003
1.4479,2.686,-0.001,2.658,-0.002
1.4480,2.698,0.011,2.669,0.009
1.4481,2.701,0.015,2.671,0.011
1.4482,2.695,0.009,2.658,-0.002
1.4483,2.687,0.000,2.659,-0.001
1.4484,2.688,0.001,2.651,-0.010
1.4485,2.695,0.009,2.658,-0.002
1.4486,2.687,0.000,2.660,0.000
1.4487,2.681,-0.006,2.653,-0.007
1.4488,2.682,-0.005,2.655,-0.005
1.4489,2.675,-0.012,2.657,-0.004
1.4490,2.677,-0.010,2.658,-0.002
1.4491,2.687,0.000,2.666,0.006
1.4492,2.682,-0.005,2.659,-0.001
1.4493,2.687,0.000,2.660,0.000
1.4494,2.691,0.004,2.657,-0.004
1.4495,2.682,-0.005,2.648,-0.012
1.4496,2.684,-0.002,2.657,-0.004
1.4497,2.680,-0.007,2.654,-0.006
1.4498,2.680,-0.007,2.648,-0.012
1.4499,2.688,0.001,2.654,-0.006
1.4500,2.687,0.000,2.660,0.000
1.4501,2.700,0.013,2.666,0.006
1.4502,2.697,0.010,2.666,0.006
1.4503,2.689,0.003,2.666,0.006
1.4504,2.687,0.000,2.668,0.007
1.4505,2.687,0.000,2.666,0.006
1.4506,2.684,-0.002,2.657,-0.004
1.4507,2.687,0.000,2.666,0.006
1.4508,2.686,-0.001,2.668,0.007
1.4509,2.687,0.000,2.658,-0.002
1.4510,2.695,0.009,2.665,0.005
1.4511,2.687,0.000,2.657,-0.004
1.4512,2.686,-0.001,2.658,-0.002
1.4513,2.686,-0.001,2.663,0.003
1.4514,2.684,-0.002,2.658,-0.002
1.4515,2.692,0.005,2.660,0.000
1.4516,2.681,-0.006,2.654,-0.006
1.4517,2.676,-0.011,2.647,-0.013
1.4518,2.681,-0.006,2.649,-0.011
1.4519,2.677,-0.010,2.653,-0.007
1.4520,2.683,-0.004,2.657,-0.004
1.4521,2.687,0.000,2.671,0.011
1.4522,2.674,-0.013,2.658,-0.002
1.4523,2.682,-0.005,2.659,-0.001
1.4524,2.686,-0.001,2.668,0.007
1.4525,2.682,-0.005,2.658,-0.002
1.4526,2.692,0.005,2.660,0.000
1.4527,2.692,0.005,2.657,-0.004
1.4528,2.682,-0.005,2.647,-0.013
1.4529,2.687,0.000,2.653,-0.007
1.4530,2.686,-0.001,2.659,-0.001
1.4531,2.689,0.003,2.660,0.000
1.4532,2.692,0.005,2.668,0.007
1.4533,2.684,-0.002,2.660,0.000
1.4534,2.689,0.003,2.652,-0.008
1.4535,2.688,0.001,2.654,-0.006
1.4536,2.686,-0.001,2.657,-0.004
1.4537,2.687,0.000,2.664,0.004
1.4538,2.682,-0.005,2.666,0.006
1.4539,2.678,-0.008,2.658,-0.002
1.4540,2.686,-0.001,2.668,0.007
1.4541,2.683,-0.004,2.664,0.004
1.4542,2.682,-0.005,2.651,-0.010
1.4543,2.691,0.004,2.661,0.001
1.4544,2.682,-0.005,2.651,-0.010
1.4545,2.689,0.003,2.655,-0.005
1.4546,2.688,0.001,2.657,-0.004
1.4547,2.676,-0.011,2.651,-0.010
1.4548,2.683,-0.004,2.657,-0.004
1.4549,2.683,-0.004,2.665,0.005
1.4550,2.692,0.005,2.663,0.003
1.4551,2.695,0.009,2.669,0.009
1.4552,2.691,0.004,2.671,0.011
1.4553,2.693,0.006,2.666,0.006
1.4554,2.698,0.011,2.671,0.011
1.4555,2.694,0.007,2.665,0.005
1.4556,2.694,0.007,2.665,0.005
1.4557,2.687,0.000,2.670,0.010
1.4558,2.677,-0.010,2.659,-0.001
1.4559,2.684,-0.002,2.660,0.000
1.4560,2.688,0.001,2.657,-0.004
1.4561,2.687,0.000,2.658,-0.002
1.4562,2.694,0.007,2.669,0.009
1.4563,2.692,0.005,2.660,0.000
1.4564,2.695,0.009,2.657,-0.004
1.4565,2.693,0.006,2.661,0.001
1.4566,2.687,0.000,2.654,-0.006
1.4567,2.691,0.004,2.654,-0.006
1.4568,2.687,0.000,2.661,0.001
1.4569,2.681,-0.006,2.657,-0.004
1.4570,2.684,-0.002,2.657,-0.004
1.4571,2.676,-0.011,2.657,-0.004
1.4572,2.676,-0.011,2.653,-0.007
1.4573,2.682,-0.005,2.664,0.004
1.4574,2.678,-0.008,2.659,-0.001
1.4575,2.689,0.003,2.660,0.000
1.4576,2.692,0.005,2.666,0.006
1.4577,2.687,0.000,2.651,-0.010
1.4578,2.693,0.006,2.657,-0.004
1.4579,2.691,0.004,2.657,-0.004
1.4580,2.694,0.007,2.653,-0.007
1.4581,2.694,0.007,2.660,0.000
1.4582,2.684,-0.002,2.668,0.007
1.4583,2.678,-0.008,2.661,0.001
1.4584,2.677,-0.010,2.668,0.007
1.4585,2.672,-0.014,2.664,0.004
1.4586,2.683,-0.004,2.669,0.009
1.4587,2.694,0.007,2.668,0.007
1.4588,2.693,0.006,2.654,-0.006
1.4589,2.695,0.009,2.658,-0.002
1.4590,2.689,0.003,2.664,0.004
1.4591,2.687,0.000,2.653,-0.007
1.4592,2.689,0.003,2.659,-0.001
1.4593,2.678,-0.008,2.659,-0.001
1.4594,2.682,-0.005,2.661,0.001
1.4595,2.688,0.001,2.666,0.006
1.4596,2.686,-0.001,2.654,-0.006
1.4597,2.695,0.009,2.657,-0.004
1.4598,2.695,0.009,2.659,-0.001
1.4599,2.688,0.001,2.654,-0.006
1.4600,2.693,0.006,2.665,0.005
1.4601,2.692,0.005,2.670,0.010
1.4602,2.688,0.001,2.666,0.006
1.4603,2.688,0.001,2.672,0.012
1.4604,2.683,-0.004,2.670,0.010
1.4605,2.691,0.004,2.670,0.010
1.4606,2.692,0.005,2.672,0.012
1.4607,2.681,-0.006,2.661,0.001
1.4608,2.687,0.000,2.653,-0.007
1.4609,2.687,0.000,2.654,-0.006
1.4610,2.682,-0.005,2.648,-0.012
1.4611,2.688,0.001,2.653,-0.007
1.4612,2.688,0.001,2.653,-0.007
1.4613,2.692,0.005,2.651,-0.010
1.4614,2.693,0.006,2.658,-0.002
1.4615,2.689,0.003,2.651,-0.010
1.4616,2.691,0.004,2.649,-0.011
1.4617,2.692,0.005,2.658,-0.002
1.4618,2.681,-0.006,2.659,-0.001
1.4619,2.687,0.000,2.659,-0.001
1.4620,2.687,0.000,2.671,0.011
1.4621,2.684,-0.002,2.670,0.010
1.4622,2.684,-0.002,2.670,0.010
1.4623,2.687,0.000,2.669,0.009
1.4624,2.682,-0.005,2.658,-0.002
1.4625,2.686,-0.001,2.666,0.006
1.4626,2.686,-0.001,2.658,-0.002
1.4627,2.692,0.005,2.655,-0.005
1.4628,2.693,0.006,2.664,0.004
1.4629,2.683,-0.004,2.653,-0.007
1.4630,2.687,0.000,2.657,-0.004
1.4631,2.687,0.000,2.659,-0.001
1.4632,2.687,0.000,2.652,-0.008
1.4633,2.692,0.005,2.663,0.003
1.4634,2.695,0.009,2.671,0.011
1.4635,2.692,0.005,2.666,0.006
1.4636,2.688,0.001,2.665,0.005
1.4637,2.684,-0.002,2.660,0.000
1.4638,2.683,-0.004,2.658,-0.002
1.4639,2.682,-0.005,2.660,0.000
1.4640,2.678,-0.008,2.653,-0.007
1.4641,2.687,0.000,2.658,-0.002
1.4642,2.686,-0.001,2.655,-0.005
1.4643,2.674,-0.013,2.651,-0.010
1.4644,2.684,-0.002,2.657,-0.004
1.4645,2.681,-0.006,2.657,-0.004
1.4646,2.686,-0.001,2.663,0.003
1.4647,2.692,0.005,2.672,0.012
1.4648,2.687,0.000,2.661,0.001
1.4649,2.689,0.003,2.659,-0.001
1.4650,2.691,0.004,2.670,0.010
1.4651,2.684,-0.002,2.664,0.004
1.4652,2.684,-0.002,2.661,0.001
1.4653,2.682,-0.005,2.665,0.005
1.4654,2.682,-0.005,2.658,-0.002
1.4655,2.692,0.005,2.664,0.004
1.4656,2.694,0.007,2.665,0.005
1.4657,2.692,0.005,2.664,0.004
1.4658,2.704,0.017,2.671,0.011
1.4659,2.698,0.011,2.663,0.003
1.4660,2.700,0.013,2.659,-0.001
1.4661,2.704,0.017,2.666,0.006
1.4662,2.687,0.000,2.655,-0.005
1.4663,2.686,-0.001,2.657,-0.004
1.4664,2.682,-0.005,2.658,-0.002
1.4665,2.680,-0.007,2.653,-0.007
1.4666,2.682,-0.005,2.660,0.000
1.4667,2.681,-0.006,2.655,-0.005
1.4668,2.686,-0.001,2.653,-0.007
1.4669,2.691,0.004,2.660,0.000
1.4670,2.683,-0.004,2.657,-0.004
1.4671,2.687,0.000,2.651,-0.010
1.4672,2.681,-0.006,2.660,0.000
1.4673,2.671,-0.016,2.651,-0.010
1.4674,2.677,-0.010,2.655,-0.005
1.4675,2.675,-0.012,2.654,-0.006
1.4676,2.675,-0.012,2.653,-0.007
1.4677,2.684,-0.002,2.657,-0.004
1.4678,2.682,-0.005,2.657,-0.004
1.4679,2.687,0.000,2.657,-0.004
1.4680,2.691,0.004,2.664,0.004
1.4681,2.689,0.003,2.665,0.005
1.4682,2.689,0.003,2.663,0.003
1.4683,2.688,0.001,2.663,0.003
1.4684,2.686,-0.001,2.653,-0.007
1.4685,2.691,0.004,2.658,-0.002
1.4686,2.687,0.000,2.660,0.000
1.4687,2.682,-0.005,2.649,-0.011
1.4688,2.684,-0.002,2.655,-0.005
1.4689,2.680,-0.007,2.653,-0.007
1.4690,2.688,0.001,2.655,-0.005
1.4691,2.695,0.009,2.661,0.001
1.4692,2.684,-0.002,2.658,-0.002
1.4693,2.692,0.005,2.664,0.004
1.4694,2.691,0.004,2.669,0.009
1.4695,2.682,-0.005,2.660,0.000
1.4696,2.683,-0.004,2.668,0.007
1.4697,2.683,-0.004,2.670,0.010
1.4698,2.682,-0.005,2.666,0.006
1.4699,2.691,0.004,2.672,0.012
1.4700,2.694,0.007,2.671,0.011
1.4701,2.698,0.011,2.664,0.004
1.4702,2.697,0.010,2.664,0.004
1.4703,2.691,0.004,2.657,-0.004
1.4704,2.698,0.011,2.660,0.000
1.4705,2.695,0.009,2.666,0.006
1.4706,2.687,0.000,2.657,-0.004
1.4707,2.691,0.004,2.668,0.007
1.4708,2.686,-0.001,2.664,0.004
1.4709,2.686,-0.001,2.655,-0.005
1.4710,2.693,0.006,2.657,-0.004
1.4711,2.688,0.001,2.653,-0.007
1.4712,2.697,0.010,2.659,-0.001
1.4713,2.688,0.001,2.658,-0.002
1.4714,2.684,-0.002,2.651,-0.010
1.4715,2.687,0.000,2.655,-0.005
1.4716,2.682,-0.005,2.659,-0.001
1.4717,2.676,-0.011,2.651,-0.010
1.4718,2.680,-0.007,2.664,0.004
1.4719,2.678,-0.008,2.666,0.006
1.4720,2.677,-0.010,2.663,0.003
1.4721,2.689,0.003,2.672,0.012
1.4722,2.681,-0.006,2.660,0.000
1.4723,2.686,-0.001,2.664,0.004
1.4724,2.687,0.000,2.660,0.000
1.4725,2.683,-0.004,2.653,-0.007
1.4726,2.692,0.005,2.657,-0.004
1.4727,2.689,0.003,2.657,-0.004
1.4728,2.687,0.000,2.652,-0.008
1.4729,2.692,0.005,2.658,-0.002
1.4730,2.684,-0.002,2.660,0.000
1.4731,2.689,0.003,2.660,0.000
1.4732,2.689,0.003,2.665,0.005
1.4733,2.677,-0.010,2.652,-0.008
1.4734,2.681,-0.006,2.654,-0.006
1.4735,2.684,-0.002,2.659,-0.001
1.4736,2.675,-0.012,2.647,-0.013
1.4737,2.678,-0.008,2.651,-0.010
1.4738,2.680,-0.007,2.653,-0.007
1.4739,2.681,-0.006,2.651,-0.010
1.4740,2.691,0.004,2.666,0.006
1.4741,2.692,0.005,2.669,0.009
1.4742,2.694,0.007,2.661,0.001
1.4743,2.698,0.011,2.666,0.006
1.4744,2.688,0.001,2.658,-0.002
1.4745,2.692,0.005,2.666,0.006
1.4746,2.692,0.005,2.671,0.011
1.4747,2.692,0.005,2.666,0.006
1.4748,2.693,0.006,2.671,0.011
1.4749,2.692,0.005,2.671,0.011
1.4750,2.688,0.001,2.660,0.000
1.4751,2.694,0.007,2.665,0.005
1.4752,2.692,0.005,2.660,0.000
1.4753,2.688,0.001,2.654,-0.006
1.4754,2.692,0.005,2.664,0.004
1.4755,2.688,0.001,2.655,-0.005
1.4756,2.692,0.005,2.658,-0.002
1.4757,2.688,0.001,2.664,0.004
1.4758,2.684,-0.002,2.660,0.000
1.4759,2.686,-0.001,2.664,0.004
1.4760,2.682,-0.005,2.664,0.004
1.4761,2.682,-0.005,2.653,-0.007
1.4762,2.680,-0.007,2.649,-0.011
1.4763,2.680,-0.007,2.651,-0.010
1.4764,2.689,0.003,2.653,-0.007
1.4765,2.687,0.000,2.658,-0.002
1.4766,2.681,-0.006,2.652,-0.008
1.4767,2.686,-0.001,2.658,-0.002
1.4768,2.681,-0.006,2.660,0.000
1.4769,2.676,-0.011,2.654,-0.006
1.4770,2.682,-0.005,2.658,-0.002
1.4771,2.681,-0.006,2.663,0.003
1.4772,2.686,-0.001,2.655,-0.005
1.4773,2.692,0.005,2.658,-0.002
1.4774,2.686,-0.001,2.653,-0.007
1.4775,2.692,0.005,2.663,0.003
1.4776,2.695,0.009,2.669,0.009
1.4777,2.689,0.003,2.664,0.004
1.4778,2.692,0.005,2.666,0.006
1.4779,2.684,-0.002,2.669,0.009
1.4780,2.684,-0.002,2.664,0.004
1.4781,2.688,0.001,2.665,0.005
1.4782,2.682,-0.005,2.657,-0.004
1.4783,2.677,-0.010,2.648,-0.012
1.4784,2.686,-0.001,2.657,-0.004
1.4785,2.686,-0.001,2.654,-0.006
1.4786,2.686,-0.001,2.653,-0.007
1.4787,2.684,-0.002,2.660,0.000
1.4788,2.678,-0.008,2.649,-0.011
1.4789,2.688,0.001,2.657,-0.004
1.4790,2.688,0.001,2.658,-0.002
1.4791,2.684,-0.002,2.657,-0.004
1.4792,2.688,0.001,2.661,0.001
1.4793,2.687,0.000,2.663,0.003
1.4794,2.686,-0.001,2.657,-0.004
1.4795,2.687,0.000,2.668,0.007
1.4796,2.681,-0.006,2.666,0.006
1.4797,2.686,-0.001,2.668,0.007
1.4798,2.689,0.003,2.677,0.017
1.4799,2.689,0.003,2.666,0.006
1.4800,2.701,0.015,2.670,0.010
1.4801,2.705,0.018,2.666,0.006
1.4802,2.695,0.009,2.658,-0.002
1.4803,2.699,0.012,2.659,-0.001
1.4804,2.695,0.009,2.657,-0.004
1.4805,2.692,0.005,2.655,-0.005
1.4806,2.693,0.006,2.665,0.005
1.4807,2.677,-0.010,2.651,-0.010
1.4808,2.682,-0.005,2.654,-0.006
1.4809,2.681,-0.006,2.659,-0.001
1.4810,2.672,-0.014,2.652,-0.008
1.4811,2.677,-0.010,2.651,-0.010
1.4812,2.681,-0.006,2.658,-0.002
1.4813,2.678,-0.008,2.653,-0.007
1.4814,2.683,-0.004,2.659,-0.001
1.4815,2.681,-0.006,2.660,0.000
1.4816,2.681,-0.006,2.654,-0.006
1.4817,2.684,-0.002,2.665,0.005
1.4818,2.674,-0.013,2.654,-0.006
1.4819,2.680,-0.007,2.654,-0.006
1.4820,2.688,0.001,2.664,0.004
1.4821,2.684,-0.002,2.651,-0.010
1.4822,2.691,0.004,2.654,-0.006
1.4823,2.691,0.004,2.654,-0.006
1.4824,2.689,0.003,2.653,-0.007
1.4825,2.691,0.004,2.658,-0.002
1.4826,2.684,-0.002,2.660,0.000
1.4827,2.684,-0.002,2.664,0.004
1.4828,2.684,-0.002,2.668,0.007
1.4829,2.676,-0.011,2.665,0.005
1.4830,2.683,-0.004,2.664,0.004
1.4831,2.687,0.000,2.668,0.007
1.4832,2.686,-0.001,2.657,-0.004
1.4833,2.692,0.005,2.668,0.007
1.4834,2.691,0.004,2.665,0.005
1.4835,2.683,-0.004,2.657,-0.004
1.4836,2.688,0.001,2.657,-0.004
1.4837,2.688,0.001,2.652,-0.008
1.4838,2.692,0.005,2.653,-0.007
1.4839,2.694,0.007,2.660,0.000
1.4840,2.692,0.005,2.666,0.006
1.4841,2.701,0.015,2.675,0.015
1.4842,2.693,0.006,2.668,0.007
1.4843,2.688,0.001,2.664,0.004
1.4844,2.692,0.005,2.664,0.004
1.4845,2.689,0.003,2.668,0.007
1.4846,2.682,-0.005,2.657,-0.004
1.4847,2.682,-0.005,2.658,-0.002
1.4848,2.675,-0.012,2.660,0.000
1.4849,2.682,-0.005,2.659,-0.001
1.4850,2.687,0.000,2.668,0.007
1.4851,2.678,-0.008,2.658,-0.002
1.4852,2.687,0.000,2.660,0.000
1.4853,2.686,-0.001,2.659,-0.001
1.4854,2.682,-0.005,2.653,-0.007
1.4855,2.694,0.007,2.666,0.006
1.4856,2.691,0.004,2.659,-0.001
1.4857,2.692,0.005,2.655,-0.005
1.4858,2.691,0.004,2.657,-0.004
1.4859,2.684,-0.002,2.657,-0.004
1.4860,2.687,0.000,2.659,-0.001
1.4861,2.697,0.010,2.671,0.011
1.4862,2.687,0.000,2.660,0.000
1.4863,2.692,0.005,2.660,0.000
1.4864,2.693,0.006,2.664,0.004
1.4865,2.688,0.001,2.653,-0.007
1.4866,2.692,0.005,2.660,0.000
1.4867,2.683,-0.004,2.654,-0.006
1.4868,2.682,-0.005,2.655,-0.005
1.4869,2.687,0.000,2.661,0.001
1.4870,2.677,-0.010,2.651,-0.010
1.4871,2.681,-0.006,2.651,-0.010
1.4872,2.686,-0.001,2.655,-0.005
1.4873,2.677,-0.010,2.653,-0.007
1.4874,2.686,-0.001,2.660,0.000
1.4875,2.683,-0.004,2.664,0.004
1.4876,2.684,-0.002,2.666,0.006
1.4877,2.692,0.005,2.672,0.012
1.4878,2.684,-0.002,2.668,0.007
1.4879,2.683,-0.004,2.657,-0.004
1.4880,2.688,0.001,2.663,0.003
1.4881,2.682,-0.005,2.659,-0.001
1.4882,2.680,-0.007,2.651,-0.010
1.4883,2.686,-0.001,2.658,-0.002
1.4884,2.686,-0.001,2.658,-0.002
1.4885,2.692,0.005,2.665,0.005
1.4886,2.689,0.003,2.668,0.007
1.4887,2.684,-0.002,2.660,0.000
1.4888,2.691,0.004,2.659,-0.001
1.4889,2.682,-0.005,2.657,-0.004
1.4890,2.686,-0.001,2.657,-0.004
1.4891,2.686,-0.001,2.657,-0.004
1.4892,2.680,-0.007,2.654,-0.006
1.4893,2.683,-0.004,2.657,-0.004
1.4894,2.688,0.001,2.664,0.004
1.4895,2.688,0.001,2.655,-0.005
1.4896,2.698,0.011,2.668,0.007
1.4897,2.700,0.013,2.674,0.013
1.4898,2.692,0.005,2.666,0.006
1.4899,2.694,0.007,2.674,0.013
1.4900,2.686,-0.001,2.666,0.006
1.4901,2.689,0.003,2.668,0.007
1.4902,2.689,0.003,2.664,0.004
1.4903,2.681,-0.006,2.657,-0.004
1.4904,2.691,0.004,2.652,-0.008
1.4905,2.692,0.005,2.654,-0.006
1.4906,2.682,-0.005,2.651,-0.010
1.4907,2.692,0.005,2.657,-0.004
1.4908,2.687,0.000,2.654,-0.006
1.4909,2.683,-0.004,2.653,-0.007
1.4910,2.687,0.000,2.664,0.004
1.4911,2.682,-0.005,2.665,0.005
1.4912,2.686,-0.001,2.658,-0.002
1.4913,2.688,0.001,2.668,0.007
1.4914,2.681,-0.006,2.665,0.005
1.4915,2.686,-0.001,2.658,-0.002
1.4916,2.684,-0.002,2.660,0.000
1.4917,2.677,-0.010,2.653,-0.007
1.4918,2.688,0.001,2.664,0.004
1.4919,2.687,0.000,2.659,-0.001
1.4920,2.684,-0.002,2.653,-0.007
1.4921,2.691,0.004,2.657,-0.004
1.4922,2.680,-0.007,2.654,-0.006
1.4923,2.687,0.000,2.658,-0.002
1.4924,2.691,0.004,2.666,0.006
1.4925,2.684,-0.002,2.660,0.000
1.4926,2.688,0.001,2.664,0.004
1.4927,2.684,-0.002,2.660,0.000
1.4928,2.680,-0.007,2.653,-0.007
1.4929,2.684,-0.002,2.658,-0.002
1.4930,2.687,0.000,2.661,0.001
1.4931,2.686,-0.001,2.653,-0.007
1.4932,2.692,0.005,2.666,0.006
1.4933,2.686,-0.001,2.664,0.004
1.4934,2.688,0.001,2.664,0.004
1.4935,2.693,0.006,2.666,0.006
1.4936,2.687,0.000,2.658,-0.002
1.4937,2.691,0.004,2.658,-0.002
1.4938,2.687,0.000,2.659,-0.001
1.4939,2.682,-0.005,2.653,-0.007
1.4940,2.691,0.004,2.664,0.004
1.4941,2.692,0.005,2.671,0.011
1.4942,2.688,0.001,2.660,0.000
1.4943,2.682,-0.005,2.668,0.007
1.4944,2.677,-0.010,2.664,0.004
1.4945,2.681,-0.006,2.658,-0.002
1.4946,2.692,0.005,2.665,0.005
1.4947,2.688,0.001,2.653,-0.007
1.4948,2.693,0.006,2.653,-0.007
1.4949,2.697,0.010,2.661,0.001
1.4950,2.688,0.001,2.653,-0.007
1.4951,2.687,0.000,2.660,0.000
1.4952,2.683,-0.004,2.664,0.004
1.4953,2.687,0.000,2.664,0.004
1.4954,2.694,0.007,2.670,0.010
1.4955,2.689,0.003,2.668,0.007
1.4956,2.695,0.009,2.664,0.004
1.4957,2.695,0.009,2.663,0.003
1.4958,2.694,0.007,2.657,-0.004
1.4959,2.693,0.006,2.660,0.000
1.4960,2.691,0.004,2.668,0.007
1.4961,2.688,0.001,2.666,0.006
1.4962,2.684,-0.002,2.668,0.007
1.4963,2.682,-0.005,2.672,0.012
1.4964,2.683,-0.004,2.666,0.006
1.4965,2.689,0.003,2.668,0.007
1.4966,2.682,-0.005,2.654,-0.006
1.4967,2.689,0.003,2.651,-0.010
1.4968,2.692,0.005,2.655,-0.005
1.4969,2.682,-0.005,2.647,-0.013
1.4970,2.687,0.000,2.652,-0.008
1.4971,2.683,-0.004,2.654,-0.006
1.4972,2.676,-0.011,2.657,-0.004
1.4973,2.683,-0.004,2.660,0.000
1.4974,2.678,-0.008,2.654,-0.006
1.4975,2.681,-0.006,2.653,-0.007
1.4976,2.686,-0.001,2.660,0.000
1.4977,2.682,-0.005,2.655,-0.005
1.4978,2.688,0.001,2.655,-0.005
1.4979,2.689,0.003,2.661,0.001
1.4980,2.686,-0.001,2.665,0.005
1.4981,2.694,0.007,2.670,0.010
1.4982,2.689,0.003,2.666,0.006
1.4983,2.680,-0.007,2.655,-0.005
1.4984,2.686,-0.001,2.665,0.005
1.4985,2.678,-0.008,2.653,-0.007
1.4986,2.682,-0.005,2.655,-0.005
1.4987,2.691,0.004,2.664,0.004
1.4988,2.687,0.000,2.663,0.003
1.4989,2.692,0.005,2.666,0.006
1.4990,2.688,0.001,2.666,0.006
1.4991,2.684,-0.002,2.659,-0.001
1.4992,2.688,0.001,2.664,0.004
1.4993,2.684,-0.002,2.661,0.001
1.4994,2.686,-0.001,2.657,-0.004
1.4995,2.693,0.006,2.661,0.001
1.4996,2.691,0.004,2.657,-0.004
1.4997,2.688,0.001,2.653,-0.007
1.4998,2.692,0.005,2.666,0.006
1.4999,2.688,0.001,2.664,0.004
1.5000,2.692,0.005,2.668,0.007
1.5001,2.695,0.009,2.671,0.011
1.5002,2.688,0.001,2.655,-0.005
1.5003,2.695,0.009,2.661,0.001
1.5004,2.688,0.001,2.658,-0.002
1.5005,2.686,-0.001,2.652,-0.008
1.5006,2.689,0.003,2.664,0.004
1.5007,2.683,-0.004,2.668,0.007
1.5008,2.683,-0.004,2.664,0.004
1.5009,2.683,-0.004,2.666,0.006
1.5010,2.682,-0.005,2.657,-0.004
1.5011,2.684,-0.002,2.653,-0.007
1.5012,2.684,-0.002,2.653,-0.007
1.5013,2.684,-0.002,2.644,-0.016
1.5014,2.692,0.005,2.651,-0.010
1.5015,2.687,0.000,2.654,-0.006
1.5016,2.687,0.000,2.655,-0.005
1.5017,2.689,0.003,2.666,0.006
1.5018,2.675,-0.012,2.658,-0.002
1.5019,2.675,-0.012,2.657,-0.004
1.5020,2.681,-0.006,2.657,-0.004
1.5021,2.677,-0.010,2.649,-0.011
1.5022,2.683,-0.004,2.654,-0.006
1.5023,2.689,0.003,2.665,0.005
1.5024,2.687,0.000,2.660,0.000
1.5025,2.692,0.005,2.666,0.006
1.5026,2.689,0.003,2.671,0.011
1.5027,2.691,0.004,2.666,0.006
1.5028,2.688,0.001,2.670,0.010
1.5029,2.686,-0.001,2.671,0.011
1.5030,2.688,0.001,2.664,0.004
1.5031,2.692,0.005,2.670,0.010
1.5032,2.687,0.000,2.657,-0.004
1.5033,2.692,0.005,2.658,-0.002
1.5034,2.689,0.003,2.657,-0.004
1.5035,2.687,0.000,2.648,-0.012
1.5036,2.691,0.004,2.653,-0.007
1.5037,2.681,-0.006,2.654,-0.006
1.5038,2.684,-0.002,2.658,-0.002
1.5039,2.687,0.000,2.664,0.004
1.5040,2.677,-0.010,2.665,0.005
1.5041,2.691,0.004,2.672,0.012
1.5042,2.692,0.005,2.665,0.005
1.5043,2.688,0.001,2.658,-0.002
1.5044,2.692,0.005,2.659,-0.001
1.5045,2.687,0.000,2.658,-0.002
1.5046,2.684,-0.002,2.649,-0.011
1.5047,2.691,0.004,2.658,-0.002
1.5048,2.686,-0.001,2.664,0.004
1.5049,2.687,0.000,2.658,-0.002
1.5050,2.691,0.004,2.666,0.006
1.5051,2.681,-0.006,2.660,0.000
1.5052,2.687,0.000,2.665,0.005
1.5053,2.695,0.009,2.669,0.009
1.5054,2.688,0.001,2.658,-0.002
1.5055,2.692,0.005,2.659,-0.001
1.5056,2.687,0.000,2.664,0.004
1.5057,2.684,-0.002,2.657,-0.004
1.5058,2.684,-0.002,2.658,-0.002
1.5059,2.682,-0.005,2.658,-0.002
1.5060,2.689,0.003,2.660,0.000
1.5061,2.697,0.010,2.670,0.010
1.5062,2.684,-0.002,2.654,-0.006
1.5063,2.684,-0.002,2.658,-0.002
1.5064,2.686,-0.001,2.660,0.000
1.5065,2.677,-0.010,2.653,-0.007
1.5066,2.678,-0.008,2.654,-0.006
1.5067,2.678,-0.008,2.657,-0.004
1.5068,2.677,-0.010,2.653,-0.007
1.5069,2.686,-0.001,2.655,-0.005
1.5070,2.681,-0.006,2.657,-0.004
1.5071,2.687,0.000,2.658,-0.002
1.5072,2.691,0.004,2.659,-0.001
1.5073,2.684,-0.002,2.657,-0.004
1.5074,2.687,0.000,2.659,-0.001
1.5075,2.686,-0.001,2.664,0.004
